keyword,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file
koperasimerahputih,1897664813259751714,2025-03-06T15:05:23.000Z,0,Cocok untuk investasi desa-desa di Kalimantan. Lebih baik tanam gaharu dari pada kelapa sawit. Pengelolaan lewat 'koperasi merah putih' sehingga rasa memiliki lebih tinggi dibandingkan dgn skema BUMDes.@RajaJuliAntoni,1897664813259751714,,,in,,0,0,0,https://x.com/didit_ekoy/status/1897664813259751714,52006653,didit_ekoy,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-01_until_2025-03-07_lang_id.csv
koperasimerahputih,1960153096535015660,2025-08-26T01:31:30.000Z,1,"Pemerintah mempercepat penyusunan aturan turunan untuk memperkuat Koperasi Desa/Kelurahan Merah Putih (KDMP). 

Menteri Koordinasi Bidang Pangan Zulkifli Hasan menyebut Peraturan Menteri Keuangan, model bisnis, hingga Permendes sudah rampung. https://t.co/SvmFfFb8dY",1960153096535015660,https://pbs.twimg.com/media/GzPc1ssaIAA5JkY.jpg,,in,,0,1,0,https://x.com/indonesiago_id/status/1960153096535015660,1166311360898072577,indonesiago_id,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-08-23_until_2025-08-29_lang_id.csv
koperasimerahputih,1945354817012162667,2025-07-16T05:28:25.000Z,0,Kami ngerasa lebih percaya diri buka usaha karena ada koperasi yang bantu dari awal. @prabowo https://t.co/11SAfexvuV,1945354817012162667,,,in,,0,0,0,https://x.com/Huftzz/status/1945354817012162667,1735890110,Huftzz,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-07-12_until_2025-07-18_lang_id.csv
koperasimerahputih,1915402929642889559,2025-04-24T13:50:19.000Z,0,"Koperasi Desa Merah Putih. Siap hadir utk kemandirian desa
#terimakasihpakyandrisusanto 
Bangun desa, Desa terdepan untuk Indonesia
@prabowo  @YandriSusanto27 
@ArizaPatria @bpsdmkemendesa 
@kemendespdt @taufikmadjid71 https://t.co/DlBUZNG2td",1915402929642889559,https://pbs.twimg.com/media/GpTgzkjbYAYtwBF.jpg,,in,,0,0,0,https://x.com/DidinRohidin10/status/1915402929642889559,840016776607932416,DidinRohidin10,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-04-19_until_2025-04-25_lang_id.csv
koperasimerahputih,1912546894192201782,2025-04-16T16:41:27.000Z,0,Wamendagri Bima Arya: Koperasi Desa Merah Putih Jadi Solusi Fundamental Pertumbuhan Ekonomi Desa https://t.co/QMKH7LWQmB,1912546894192201782,,,in,,0,0,0,https://x.com/FBN_Net/status/1912546894192201782,1112363743243952130,FBN_Net,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-04-12_until_2025-04-18_lang_id.csv
koperasimerahputih,2025250172016496757,2026-02-21T16:44:02.000Z,0,RT @oracion_milagro: Oración para hoy sábado 21 de febrero 👉 https://t.co/QqIDtORYRk ✨ https://t.co/vTWgFe2WN3,2025250172016496757,https://pbs.twimg.com/media/HBqD2fHWcAAQSek.jpg,,es,,0,0,454,https://x.com/JARACHAME1970/status/2025250172016496757,1606134074875285505,JARACHAME1970,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-11-15_until_2025-11-21_lang_id.csv
koperasimerahputih,1935665600464142353,2025-06-19T11:46:56.000Z,3,"MBG, PKH, Dana Desa (Apdesi) dan kini Koperasi Merah Putih, kebijakan yg tak lain dan tsk bukab hanya utk membentuk bank2 suara guna memenangkan pemilu.",1935665600464142353,,,in,,0,1,1,https://x.com/_Haris_Srg/status/1935665600464142353,213168371,_Haris_Srg,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-14_until_2025-06-20_lang_id.csv
koperasimerahputih,1906085529755738260,2025-03-29T20:46:18.000Z,1,Deputi Bidang Pengawasan Koperasi Kementerian Koperasi Herbert Siagian mengungkapkan Kemenkop tengah menyusun Peta Jalan (Road-Map) pembentukan Koperasi Desa (Kop Des) Merah Putih sepanjang 2025. https://t.co/38F5JuvKOn,1906085529755738260,https://pbs.twimg.com/media/GnPGrn0bEAAbUJZ.jpg,,in,,0,0,0,https://x.com/kernlaylaa/status/1906085529755738260,1858215013384912896,kernlaylaa,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-29_until_2025-04-04_lang_id.csv
koperasimerahputih,1930053411573227524,2025-06-04T00:06:06.000Z,0,"#KopdesHadirdiPapua
Menteri Desa dan Wamendes hadir mengawal pendirian Koperasi Desa Merah Putih  di tanah Papua
Semoga Sukses &amp; Lancar, Aamiin 
#KopdesHadirdiPapua
@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa
@desapenusantara https://t.co/kJdz11kWfo",1930053411573227524,https://pbs.twimg.com/media/GsjtWVHbQAAKOCS.jpg,,in,,0,0,0,https://x.com/darapuspita672/status/1930053411573227524,1583682210217201664,darapuspita672,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-31_until_2025-06-06_lang_id.csv
koperasimerahputih,1920367613420712067,2025-05-08T06:38:12.000Z,1,"Babinsa Kenteng Serda Suharto menghadiri Musyawarah Desa Khusus (MUSDESUS) penetapan perubahan RPJMDES, RKPDES dan APBDES Tahun 2025 Serta pembentukan Koperasi Merah Putih Desa Kenteng bertempat di Gedung Pertemuan Desa Kenteng Kec. Susukan Kab. Semarang
https://t.co/eDHkwZqApI",1920367613420712067,,,in,,0,0,0,https://x.com/Ramil07Susukan/status/1920367613420712067,1536183374372835328,Ramil07Susukan,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
koperasimerahputih,1925508391893668166,2025-05-22T11:05:49.000Z,0,"Aiptu Roni Setiadi Bhabinkamtibmas Polsek Bukateja menghadiri Musdesus pembentukan Koperasi Desa Merah Putih di Desa Cipawon Kecamatan Bukateja 
 
#polisihadiruntukmasyarakat
#poldajatenghadir
#polisipengayompelayanpelindungmasyarakat
#kamibersamapolri
#humaspolrespurbalingga https://t.co/bxVjQoIRq5",1925508391893668166,https://pbs.twimg.com/media/GrjHrVYboAQKbH_.jpg,,in,,0,0,0,https://x.com/PolsekBukateja/status/1925508391893668166,1448300142482759683,PolsekBukateja,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-17_until_2025-05-23_lang_id.csv
koperasimerahputih,1897976784609853866,2025-03-16T15:02:56.000Z,0,@prabowo Segera dibutuhkan RUU Koperasi Desa Merah Putih,1901288078570078441,,prabowo,in,,0,0,0,https://x.com/CHPStar/status/1901288078570078441,212041664,CHPStar,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-15_until_2025-03-21_lang_id.csv
koperasimerahputih,1897500730858316248,2025-03-06T04:13:22.000Z,0,"Kepala Badan Pangan Nasional (Bapanas) Arief Prasetyo Adi mengatakan bahwa Presiden Prabowo Subianto berencana membentuk 70 ribu Koperasi Desa Merah Putih, salah satunya sebagai upaya menjaga harga gabah petani agar tidak jatuh dalam penyerapan.
https://t.co/seJb9RGSKg",1897500730858316248,,,in,,0,0,0,https://x.com/nusabalicom/status/1897500730858316248,2655442453,nusabalicom,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-01_until_2025-03-07_lang_id.csv
koperasimerahputih,1927873837095338124,2025-05-28T23:45:15.000Z,3,"Babinsa Desa Lappacinrana Pos Ramil 1424-01/Bulupoddo Kodim 1424/Sinjai Hadiri Musdesus Pembentukan Koperasi Desa Merah Putih di Aula Kantor Desa Lappacinrana Kec. Bulupoddo Kab. Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia https://t.co/J1ouvEn485",1927873837095338124,https://pbs.twimg.com/media/GsEvCQZaAAAWOwH.jpg,,in,,0,0,0,https://x.com/kodim1424sinjai/status/1927873837095338124,1846390926341799936,kodim1424sinjai,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-24_until_2025-05-30_lang_id.csv
koperasimerahputih,1897311409740112011,2025-03-05T15:41:05.000Z,0,"Koperasi Desa (Kop Des) Merah Putih, Proyek Ambisius atau Sekadar Politis?",1897311409740112011,,,in,,0,1,0,https://x.com/siayi/status/1897311409740112011,110492126,siayi,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-01_until_2025-03-07_lang_id.csv
koperasimerahputih,1937674099825750453,2025-06-25T00:48:00.000Z,0,"Prabowo Subianto akan meresmikan sekitar 80 ribu Koperasi Desa Merah Putih, atau Kopdes Merah Putih, saat peringatan hari koperasi nasional ke-78 pada 12 Juli mendatang. https://t.co/gJasFvSwn1",1937674099825750453,https://pbs.twimg.com/amplify_video_thumb/1937672839886438404/img/dB3MX5875jDnlFeT.jpg,,in,,0,3,0,https://x.com/SeputarPrabowo/status/1937674099825750453,1458027307734470662,SeputarPrabowo,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-21_until_2025-06-27_lang_id.csv
koperasimerahputih,2025255440083497308,2026-02-21T17:04:58.000Z,0,ngapain aja yg penting asik,2025255440083497308,,,in,,0,0,0,https://x.com/handxgun/status/2025255440083497308,4002107779,handxgun,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-12-27_until_2025-12-31_lang_id.csv
koperasimerahputih,1922987911084937323,2025-05-15T12:10:20.000Z,0,Bhabinkamtibmas Polsek Adimulyo Brigpol Solichati  melaksanakan giat  Musdesus Pembentukan Koperasi Desa Merah Putih dan Penetapan Program Ketahanan Pangan https://t.co/8zxFoiypSO,1922987911084937323,https://pbs.twimg.com/media/Gq_TUA_WgAAMMmm.jpg,,in,,0,0,0,https://x.com/polsek_adimulyo/status/1922987911084937323,1596427378804129792,polsek_adimulyo,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
koperasimerahputih,2025247848389062897,2026-02-21T16:34:48.000Z,0,"RT @supershyyyy_: ว่าด้วยเรื่องแฟนคลับถามว่าเก็บเหรียญโปรยทานงานบวชพระเลโก้555555
NUT LYKYOU X INFINITY 
 #infinitymedicalclinicxnut 
#nnut…",2025247848389062897,,,th,,0,0,20,https://x.com/Jaoya_iz/status/2025247848389062897,1923422426374995969,Jaoya_iz,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-10-25_until_2025-10-31_lang_id.csv
koperasimerahputih,1967851616993939522,2025-09-16T07:22:52.000Z,0,"23/ tentang percepatan pembentukan 80.000 Koperasi Desa/Kelurahan Merah Putih.
#KementerianHukum
#KanwilKemenkumSulsel
#LayananHukumMakinMudah
#KakanwilAndiBasmal
#Setahunberdampak
Kanwil Kemenkum Sulsel
""Setahun Bekerja, Bergerak - Berdampak""",1967851666285400479,,kemenkumsulsel,in,,0,1,0,https://x.com/kemenkumsulsel/status/1967851666285400479,2460812786,kemenkumsulsel,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-09-13_until_2025-09-19_lang_id.csv
koperasimerahputih,1976273212578332830,2025-10-09T13:07:05.000Z,0,"Giat Hari Ini dalam Pendampingan Desa Koperasi Merah Putih Syari'ah Gampong Ulee Rubek Timu...

Mari Salaling Bertumbuh Dalam Melakukan Pendampingan...

Note : 
Membangun Desa dari pinggir, memastikan semua hadir.

Mengawal desa, mewujudkan cita-cita. https://t.co/6a2njYaHQ6",1976273212578332830,https://pbs.twimg.com/ext_tw_video_thumb/1976272628462829568/pu/img/kv0gX5PGnS1austz.jpg,,in,,0,0,0,https://x.com/MoyNyak/status/1976273212578332830,4671394519,MoyNyak,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-10-04_until_2025-10-10_lang_id.csv
koperasimerahputih,2025254722857296318,2026-02-21T17:02:07.000Z,23,Man united after seeing Chelsea draw😂😂 https://t.co/2IC7HY6esM,2025254722857296318,https://pbs.twimg.com/media/HBsmcARXMAEtFTQ.jpg,,en,,1,0,8,https://x.com/psanchozz/status/2025254722857296318,1640993104281968640,psanchozz,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-12-20_until_2025-12-26_lang_id.csv
koperasimerahputih,2025254009821360276,2026-02-21T16:59:17.000Z,0,"RT @aShi3ar: عساني كبير بـ عين من يعرف المنقود
وعساني بـ عين الغالي اغلى من اخوانه .",2025254009821360276,,,ar,,0,0,29,https://x.com/AlyamyHmd47956/status/2025254009821360276,1898482059661979648,AlyamyHmd47956,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-12-13_until_2025-12-19_lang_id.csv
koperasimerahputih,1943173381139906610,2025-07-10T05:00:11.000Z,0,"Satuan Tugas Percepatan Pembentukan Koperasi Desa/Kelurahan (Kopdes/Kel) Merah Putih menyampaikan rencana pembangunan gerai klinik dan apotek desa di 103 titik mock-up Kopdes/Kel Merah Putih yang tersebar di seluruh provinsi.

Selengkapnya kunjungi https://t.co/55AEXCR0qd https://t.co/4rDte1mut5",1943173381139906610,https://pbs.twimg.com/media/GveJ5HoW4AE3m5Y.jpg,,in,,0,0,0,https://x.com/daily_kaltim/status/1943173381139906610,1748243670456049664,daily_kaltim,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-07-05_until_2025-07-11_lang_id.csv
koperasimerahputih,1897154136753496412,2025-03-05T05:16:08.000Z,1,"Apresiasi Pembentukan Kopdes Merah Putih, Aleg PKS Riyono 'Caping': SDM Jadi Kunci Keberhasilan

Rencana Presiden membentuk koperasi Desa atau Kopdes Merah Putih dengan fungsi utama menggerakan ekonomi desa melalui pembelian produk pertanian merupakan langkah yang bagus dan perlu https://t.co/9Vu5Dk9pxu",1897154136753496412,https://pbs.twimg.com/media/GlQLogKa4AErzOt.jpg,,in,,0,0,2,https://x.com/FPKSDPRRI/status/1897154136753496412,91255162,FPKSDPRRI,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-01_until_2025-03-07_lang_id.csv
koperasimerahputih,1927704236311158959,2025-05-28T12:31:19.000Z,0,"Musyawarah Desa khusus dalam rangka pembentukan Koperasi Merah Putih di Kantor Desa kupang Berkah Jaya Kecamatan Simpang Empat Kabupaten Tanah Bumbu, Rabu (28/05/2025)
.
.
.
#polripresisi 
#polriuntukmasyarakat 
#tanahbumbu https://t.co/M42ZAkLoOU",1927704236311158959,https://pbs.twimg.com/media/GsCUxlubEAAm4Ce.jpg,,in,,0,0,0,https://x.com/seksimpangempat/status/1927704236311158959,1396404109469634561,seksimpangempat,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-24_until_2025-05-30_lang_id.csv
koperasimerahputih,2025170903907414436,2026-02-21T16:46:55.000Z,0,@mahdisheydari76 💔💔,2025250897643655454,,mahdisheydari76,qme,,0,0,0,https://x.com/AlianoTorkan7/status/2025250897643655454,1811569968544206848,AlianoTorkan7,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-11-22_until_2025-11-28_lang_id.csv
koperasimerahputih,1970707782338044282,2025-09-24T04:32:03.000Z,0,Menteri desa bapak Yandri Susanto pimpin musdesus percepatan pembiayaan koperasi desa merah putih bersama menteri koperasi dan BUMN https://t.co/mX25hLstuG,1970707782338044282,https://pbs.twimg.com/media/G1lcSK_aAAA_M-6.jpg,,in,,0,0,0,https://x.com/kartonawii/status/1970707782338044282,1737780632124858368,kartonawii,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-09-20_until_2025-09-26_lang_id.csv
koperasimerahputih,1960220584547348938,2025-08-26T05:59:41.000Z,0,"Menteri Koordinator Bidang Pangan, Zulkifli Hasan (Zulhas), mengatakan bahwa saat ini Koperasi Desa (Kopdes) Merah Putih belum bisa melakukan pinjaman ke bank-bank himpunan bank negara (Himbara) atau bank BUMN.

Baca di sini: https://t.co/1Q033Ov2TH

~TA #KopdesMerahPutih https://t.co/sfWyswNDj7",1960220584547348938,https://pbs.twimg.com/media/GzQaOWobEAAgVrC.jpg,,in,,0,2,0,https://x.com/kompascom/status/1960220584547348938,23343960,kompascom,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-08-23_until_2025-08-29_lang_id.csv
koperasimerahputih,2025249438013251965,2026-02-21T16:41:07.000Z,0,"RT @Tabarnia_BCN: -Si eres español, la Fiscalía te pide 18 años de cárcel y los medios publican tu foto.
-Si eres de Senegal y violas a UNA…",2025249438013251965,,,es,,0,0,2599,https://x.com/pareja_j/status/2025249438013251965,535773581,pareja_j,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-11-08_until_2025-11-14_lang_id.csv
koperasimerahputih,1899296740710494400,2025-03-11T03:10:04.000Z,6,"Koperasi Desa Merah Putih: Solusi Ekonomi Desa yang Mandiri

Koperasi Desa Merah Putih hadir sebagai solusi untuk meningkatkan kesejahteraan masyarakat desa. 

#KoperasiDesaMerahPutih #EkonomiDesa #KoperasiIndonesia #BangkitkanDesa #IndonesiaMaju @NarasiNewsroom @detikcom https://t.co/K2qox5VwvK",1899296740710494400,https://pbs.twimg.com/ext_tw_video_thumb/1899296080535396352/pu/img/TTc_jdy2kybBmmeN.jpg,,in,,0,6,0,https://x.com/AgungLa03498428/status/1899296740710494400,1825382097038856192,AgungLa03498428,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-03-08_until_2025-03-14_lang_id.csv
koperasimerahputih,2025254601218293809,2026-02-21T17:01:38.000Z,0,"RT @0sakana_san_: ンズイル #faelight 
怒られた https://t.co/HFZkzWdsG7",2025254601218293809,https://pbs.twimg.com/media/HBrq7OsawAAXrj5.jpg,,ja,,0,0,331,https://x.com/Yukiko_Shiranui/status/2025254601218293809,1692884269713051648,Yukiko_Shiranui,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-12-20_until_2025-12-26_lang_id.csv
koperasimerahputih,1938026215543107844,2025-06-26T00:07:11.000Z,0,"Koperasi Desa Merah Putih Ditargetkan Serap 2 Juta Pekerja
https://t.co/LrWdtlU4jG",1938026215543107844,,,in,,0,1,0,https://x.com/Beritasatu/status/1938026215543107844,154102750,Beritasatu,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-21_until_2025-06-27_lang_id.csv
koperasimerahputih,1960859213896540503,2025-08-28T00:17:22.000Z,0,"Peresmian 80.081 Koperasi Merah Putih di desa dan kelurahan menjadi langkah strategis dalam memperkuat ekonomi kerakyatan, menciptakan kemandirian desa, dan meningkatkan kesejahteraan masyarakat. #KoperasiMerahPutih #EkonomiRakyat #SwasembadaPangan",1960859213896540503,,,in,,0,0,0,https://x.com/ayers_caid66545/status/1960859213896540503,1737796189020389376,ayers_caid66545,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-08-23_until_2025-08-29_lang_id.csv
koperasimerahputih,1942799126628098325,2025-07-09T04:13:01.000Z,0,"Presiden Prabowo Subianto segera meluncurkan tiga program andalan untuk mengentaskan kemiskinan yang dikenal sebagai Trisula: Sekolah Rakyat, Cek Kesehatan Gratis (CKG), dan Koperasi Desa Merah Putih.

Selengkapnya di https://t.co/CrYL6Y9Jfb https://t.co/68D6XPrAKy",1942799126628098325,https://pbs.twimg.com/media/GvY1gMXaQAE3gD7.jpg,,in,,0,0,0,https://x.com/koranjakarta_id/status/1942799126628098325,1382213818370039808,koranjakarta_id,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-07-05_until_2025-07-11_lang_id.csv
koperasimerahputih,1915378515324920127,2025-04-24T12:13:18.000Z,1,"Koperasi Merah Putih Untuk Bangun Desa Bangun Indonesia 
#terimakasihpakyandrisusanto 
@prabowo 
@YandriSusanto27 
@kemendespdt 
@bpsdmkemendesa https://t.co/7byhv8aQVa",1915378515324920127,https://pbs.twimg.com/media/GpTKmyRbkAAIzGc.jpg,,in,,0,0,0,https://x.com/BuLin46625489/status/1915378515324920127,1411840212741758978,BuLin46625489,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-04-19_until_2025-04-25_lang_id.csv
koperasimerahputih,1930479860637483309,2025-06-05T04:20:40.000Z,1,"Apakah Koperasi Desa Merah Putih menjadi solusi bagi problem ekonomi perdesaan atau akan berakhir sebagai proyek administratif yang kehilangan roh kolektifnya? #Opini #Kompas60

 https://t.co/EfiMOwSkEL",1930479860637483309,,,in,,0,0,0,https://x.com/KompasData/status/1930479860637483309,771030588,KompasData,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-31_until_2025-06-06_lang_id.csv
koperasimerahputih,1962692335340503537,2025-09-02T01:41:32.000Z,2,"Komite IV DPD RI melakukan rapat kerja dengan BPKP dan BPS terkait penyusunan APBN 2026 serta pengawasan tahun 2025.

@DPDRI mendukung penguatan peran BPKP dalam reformasi tata  kelola BUMD, BUM Desa, dan Koperasi Desa/Kelurahan Merah Putih. https://t.co/pwxds7xbOZ",1962692335340503537,https://pbs.twimg.com/media/GzziFU-bsAAByLC.jpg,,in,,0,3,1,https://x.com/BPKPgoid/status/1962692335340503537,1853419104,BPKPgoid,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-08-30_until_2025-09-05_lang_id.csv
koperasimerahputih,1939950225562452016,2025-07-01T07:32:30.000Z,0,Kemarin Senin (30/6) kami UPPD Kabupaten Semarang hadir dalam kegiatan Kontak Bisnis bagi Koperasi Desa/Kelurahan Merah Putih sebagai Narasumber untuk menyampaikan peluang kerjasama Samsat Budiman kepada calon mitra usaha Koperasi Desa/Kelurahan Merah Putih https://t.co/IGQdmLMcZo,1939950225562452016,https://pbs.twimg.com/media/GuwWcPdXEAApqeG.jpg,,in,,0,0,0,https://x.com/samsatungaran/status/1939950225562452016,2730707100,samsatungaran,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-28_until_2025-07-04_lang_id.csv
koperasimerahputih,1974338754841358728,2025-10-04T05:00:15.000Z,0,Personil Unit Tipidkor Satreskrim Polres Mukomuko melaksanakan koordinasi terkait Program Koperasi Desa/Kelurahan Merah Putih di Wilayah Hukum Polres Mukomuko. https://t.co/ZLMzg2Lw9Y,1974338754841358728,https://pbs.twimg.com/media/G2ZCoNobMAAZDJ6.jpg,,in,,0,0,0,https://x.com/satreskrim00/status/1974338754841358728,1588398928814571520,satreskrim00,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-10-04_until_2025-10-10_lang_id.csv
koperasimerahputih,1927957068855550354,2025-05-29T05:15:59.000Z,0,"Di tengah angan-angan akan kemajuan program Koperasi Desa Merah Putih, ada kecemasan yang  muncul dibenak sejumlah kepala desa. #Nusantara #Kompas60

https://t.co/OvubmhD69C",1927957068855550354,,,in,,0,0,0,https://x.com/kompasmuda/status/1927957068855550354,79237556,kompasmuda,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-24_until_2025-05-30_lang_id.csv
koperasimerahputih,1974725441404670074,2025-10-05T06:37:01.000Z,58,Kunjungan kerja ini dalam rangka penandatanganan Perjanjian Kerja Sama Koperasi Desa Merah Putih Adhyaksa Tahun 2025 guna memperkuat perekonomian desa sekaligus membangun sinergi antara Kementerian Koperasi dan UKM dengan Kejaksaan Agung. https://t.co/UKitrmfOEx,1974725497704857878,https://pbs.twimg.com/media/G2eiXotaAAE2QJA.jpg,dpmdkalteng,in,,0,2,0,https://x.com/dpmdkalteng/status/1974725497704857878,1512594544805638146,dpmdkalteng,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-10-04_until_2025-10-10_lang_id.csv
koperasimerahputih,1942558870360240276,2025-07-08T12:18:20.000Z,0,"https://t.co/fj5y746IQJ
JurnalPatroliNews – Jakarta – Pemerintah tengah bersiap menghadirkan layanan kesehatan di tingkat desa melalui pendirian klinik dan apotek yang akan terintegrasi dengan program Koperasi Desa/Kelurahan (Kopdes/Kel) Merah Putih",1942558870360240276,,,in,,0,0,0,https://x.com/Jurnalpatroli_/status/1942558870360240276,1507307226058223618,Jurnalpatroli_,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-07-05_until_2025-07-11_lang_id.csv
koperasimerahputih,1938078578551460317,2025-06-26T03:35:15.000Z,1,"Rabu(18/06/2025) Nur Raini Talaohu,Luhkan Kota Ambon. Kegiatan  Dialog Percepatan Pembentukan Koperasi Desa/Kelurahan Merah Putih Prov.Maluku di Auditorium Unpatti Ambon
#GiatLuhkanSatminkalAmbon 
@BP3_Ambon
@pusluh_bppsdm
@bppsdm_kp https://t.co/SpjROvvRNe",1938078578551460317,https://pbs.twimg.com/media/GuVwMg0bEAAnimU.jpg,,in,,0,0,0,https://x.com/talaohu_raini/status/1938078578551460317,826418769861832704,talaohu_raini,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-21_until_2025-06-27_lang_id.csv
koperasimerahputih,1934611065041776791,2025-06-16T13:56:35.000Z,1,"Selasa(03/06/2025), Ap'idatul Hasanah,Luhkan Kota Ambon, Berkoordinasi dengan Kepala Desa Waiheru trkait Rncana Kerja Koperasi Desa Merah Putih Desa Waiheru yg tlh terbntuk. 
 #GiatLuhkanSatminkalAmbon
@BP3_Ambon
@pusluh_bppsdm
@bppsdm_kp https://t.co/PenGA84Hqb",1934611065041776791,https://pbs.twimg.com/media/GtkedUragAAmMX-.jpg,,in,,0,0,0,https://x.com/ana_ap_idatul/status/1934611065041776791,1489238167631069185,ana_ap_idatul,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-14_until_2025-06-20_lang_id.csv
koperasimerahputih,1917608536668004692,2025-04-30T15:54:37.000Z,0,Kapolsek Dramaga Polres Bogor Hadiri Rapat Pembentukan Koperasi Merah Putih Di Desa Sukweing Kec. Dramaga Kab. Bogor https://t.co/rSx1MgVwmZ,1917608536668004692,,,in,,0,0,0,https://x.com/redaksihsb/status/1917608536668004692,1562144329942323200,redaksihsb,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-04-26_until_2025-05-02_lang_id.csv
koperasimerahputih,1940778787563794727,2025-07-03T14:24:55.000Z,0,"Camat Cileunyi mendampingi Sekda Jabar  saat melaksanakan monitoring ke Kantor Koperasi Desa Merah Putih Desa Cileunyi Wetan.

Kamis, 3 Juli 2025 https://t.co/ggrUNGsgV6",1940778787563794727,https://pbs.twimg.com/amplify_video_thumb/1940778430737391616/img/nHQvDQOEr7JvGVaf.jpg,,in,,0,0,0,https://x.com/cileunyi_masagi/status/1940778787563794727,1836579653508853760,cileunyi_masagi,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-06-28_until_2025-07-04_lang_id.csv
koperasimerahputih,1942504217463382477,2025-07-08T08:41:10.000Z,5,"Presiden Prabowo Subianto bakal meluncurkan tiga program pada Juli 2025. Tiga program tersebut adalah Sekolah Rakyat, cek kesehatan gratis di sekolah, dan Koperasi Desa Merah Putih. | #Prabowo 

https://t.co/0JbaRXSzal",1942504217463382477,,,in,,0,0,0,https://x.com/kompascom/status/1942504217463382477,23343960,kompascom,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-07-05_until_2025-07-11_lang_id.csv
