conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file
1920273206486675547,2025-05-08T00:23:04.000Z,0,Pemdes Cibatok 2 Bentuk Koperasi “Satu Desa Satu Koperasi Semangat Merah Putih” untuk Tingkatkan Ekonomi Warga https://t.co/bgDF11Awrm lewat @Koran Bogor,1920273206486675547,,,in,,0,0,0,https://x.com/martinusnussah/status/1920273206486675547,97858954,martinusnussah,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920271959016784356,2025-05-08T00:18:06.000Z,0,"Menteri Desa Ingatkan Mengenai Pentingnya Dokumentasi Dalam Pembentukan Koperasi Merah Putih

https://t.co/MeR17SeRiU",1920271959016784356,,,in,,0,0,0,https://x.com/wartadesaku/status/1920271959016784356,1509187867318226950,wartadesaku,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920264728838090785,2025-05-07T23:49:22.000Z,2,"Bertempat di Gedung Ahimsa, Jln.Pringgodani,Desa.Gumulan,Kec.Klaten tengah,Kab.Klaten. Babinsa Desa Gumulan Serka Muhammad nur sidiq menghadiri undangan MUSDESUS PEMBENTUKAN KOPERASI DESA MERAH PUTIH DESA GUMULAN. https://t.co/4gGQCYqqVr",1920264728838090785,https://pbs.twimg.com/media/GqYmlN-bMAMVJZQ.jpg,,in,,0,0,0,https://x.com/01Koramil/status/1920264728838090785,962971574969102336,01Koramil,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920264726400971164,2025-05-07T23:49:22.000Z,0,Musyawarah Desa Khusus Pembentukan dan Sosialisasi Koperasi merah putih di balai Desa Nglele https://t.co/7BcgaCFX27,1920264726400971164,https://pbs.twimg.com/media/GqYmlzGa4AAGwCd.jpg,,in,,0,0,0,https://x.com/Humas_Sumobito/status/1920264726400971164,1223944647908552704,Humas_Sumobito,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920259591826526609,2025-05-07T23:28:58.000Z,2,"TPP Kab. Empat Lawang, Prov. Sumatera Selatan.

Siap  Sukseskan Pendirian Koperasi Desa Merah Putih Melalui Musdes Khusus di 147 Desa.

#TPPBersamaMenteriDesa

@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa 
@Jumeri_ekas https://t.co/NGqQYQiATv",1920259591826526609,https://pbs.twimg.com/media/GqYh6TgbMAIMcjI.jpg,,in,,0,0,1,https://x.com/HeruSoemadji/status/1920259591826526609,1681496728888037377,HeruSoemadji,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1919974352495513733,2025-05-07T22:16:48.000Z,1,"@poin_opini @prabowo Maksain program ambisius koperasi desa merah putih, yg mana itu kerangkanya ga jelas, tambah masalah baru,,,",1920241430603182502,,poin_opini,in,,0,0,0,https://x.com/hohehohenho/status/1920241430603182502,1452301014065897482,hohehohenho,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920170890249318689,2025-05-07T17:36:29.000Z,0,"Gubernur Ansar Dorong Pembentukan Koperasi Merah Putih, Wujudkan Asta Cita dari Desa https://t.co/5AJllZNqjB lewat @Bursa Kota",1920170890249318689,,,in,,0,0,0,https://x.com/bursakota/status/1920170890249318689,1451616847996985345,bursakota,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920169955896823819,2025-05-07T17:32:47.000Z,0,"#TPPBersamaMenteriDesa

Pendataan Pelaksanaan Musdes Khusus Pembentukan Koperasi Desa Merah Putih 
#TPP

#TPPBersamaMenteriDesa

#Prabowo Subianto 
#YandriSusanto27
#ArizaPatria
#TaufikMadjid71
#KemendesaPdt
#BPSDMKemendesa",1920169955896823819,,,in,,0,0,0,https://x.com/Arham2126823251/status/1920169955896823819,1643135679168413698,Arham2126823251,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920151738373562793,2025-05-07T16:20:23.000Z,0,Menteri Desa Resmi Keluarkan Surat Edaran Percepatan Pembentukan Koperasi Merah Putih. https://t.co/ofAGjWyzfS,1920151738373562793,,,in,,0,0,0,https://x.com/wartadesaku/status/1920151738373562793,1509187867318226950,wartadesaku,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920137815431811533,2025-05-07T15:25:04.000Z,0,https://t.co/Mnucbaaxml JurnalPatroliNews – Jakarta – Pembentukan 80 ribu Koperasi Desa (Kopdes) Merah Putih akan melibatkan peran aktif Kejaksaan,1920137815431811533,,,in,,0,0,0,https://x.com/Jurnalpatroli_/status/1920137815431811533,1507307226058223618,Jurnalpatroli_,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920132222444769311,2025-05-07T15:02:50.000Z,0,"proses Pendirian Koperasi Desa Merah Putih melalui Musyawarah Desa Khusus
Prabowo Subianto 
Yandri Susanto 
Budi Arie Setiadi 
Taufik Madjid 
Agustomi Masik 
Nursaid Mustafa  #BangunDesaBangunIndonesia #DesaTerdepanUntukIndonesia 
#MusdesusKDMP
#TPPBersamaMenteriDesa https://t.co/VESvk1G3CC",1920132222444769311,https://pbs.twimg.com/ext_tw_video_thumb/1920132206095413248/pu/img/jFQMT41_MBl2AbsJ.jpg,,in,,0,0,0,https://x.com/Nurhayati768225/status/1920132222444769311,1678180935823654913,Nurhayati768225,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920132071399604458,2025-05-07T15:02:14.000Z,0,https://t.co/Mnucbaaxml Pembentukan 80 ribu Koperasi Desa (Kopdes) Merah Putih akan melibatkan peran aktif Kejaksaan Agung RI #koperasi #KoperasiMerahPutih #kemenkop #kemenkopukm #kejaksaanagung #jaksaagung #jaksaprofesional,1920132071399604458,,,in,,0,0,0,https://x.com/Jurnalpatroli_/status/1920132071399604458,1507307226058223618,Jurnalpatroli_,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920129861555040757,2025-05-07T14:53:27.000Z,1,"Sosialisasi Koperasi Desa Merah Putih 
#MusdesusKDMP 
#TPPBersamaMenteriDesa https://t.co/dX556I1NqR",1920129861555040757,https://pbs.twimg.com/media/GqWr7NVaAAAnchZ.jpg,,in,,0,0,1,https://x.com/nuniaaida/status/1920129861555040757,839438829509476352,nuniaaida,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920122263355195587,2025-05-07T14:23:16.000Z,0,Camat Bogorejo Hadiri Musdes Pembentukan Koperasi Merah Putih di Desa Gombang https://t.co/G3bDcpAI0h,1920122263355195587,https://pbs.twimg.com/media/GqWlA5qaoAARZww.jpg,,in,,0,0,0,https://x.com/kecamatanbogor2/status/1920122263355195587,1367638893969903626,kecamatanbogor2,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920121029793341592,2025-05-07T14:18:22.000Z,1,"JENEPONTO - Dalam upaya mendukung program strategis pemerintah dalam bidang pemberdayaan ekonomi desa, sejumlah Babinsa Koramil 1425-05/Batang, turut menghadiri Musyawarah Desa Khusus Pembentukan Koperasi Merah Putih. Rabu, 7/05/2025. https://t.co/s5SBvrwYLg",1920121029793341592,https://pbs.twimg.com/media/GqWj42jaEAAAgt9.jpg,,in,,0,0,0,https://x.com/kodim_jeneponto/status/1920121029793341592,704182052569022464,kodim_jeneponto,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920120096292491546,2025-05-07T14:14:39.000Z,0,"#MusdesusKDMP 
#TPPBersamaMenteriDesa 
Sukseskan Koperasi Desa Merah Putih https://t.co/BfS2p4yKSN",1920120096292491546,https://pbs.twimg.com/media/GqWjCnCa4AAspxx.jpg,,in,,0,0,0,https://x.com/lamenokto/status/1920120096292491546,1597568590227845120,lamenokto,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920119190423306379,2025-05-07T14:11:03.000Z,1,Musyawarah Desa Khusus pembentukan Koperasi merah Putih di Desa Malakopa Pagai Selatan Kep Mentawai Sumatera Barat https://t.co/QxZxtn3j8U,1920119190423306379,https://pbs.twimg.com/ext_tw_video_thumb/1920119071313715200/pu/img/ParHHvPaPADqqJAH.jpg,,in,,0,0,0,https://x.com/DasrilNovrianto/status/1920119190423306379,836481639228276736,DasrilNovrianto,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920119014279504279,2025-05-07T14:10:21.000Z,0,Ayoo mari kita sukseskan Pendirian Koperasi Desa Merah Putih https://t.co/RgiF3Fg9OA,1920119014279504279,https://pbs.twimg.com/media/GqWiD6obcAAf6Dx.jpg,,in,,0,0,0,https://x.com/MoralambuD65394/status/1920119014279504279,1693460173745229824,MoralambuD65394,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1920115437133779135,2025-05-07T13:56:08.000Z,1,"""Koperasi ini akan menjadi salah satu pilar ekonomi desa yang kuat dan berkelanjutan,"" ujar Kades Kasembon Nurhadi Santoso kepada https://t.co/xberdxfGKk. https://t.co/J5LFHwPYT6",1920115437133779135,,,in,,0,0,1,https://x.com/CornerIdham/status/1920115437133779135,1679674076993064960,CornerIdham,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-03_until_2025-05-09_lang_id.csv
1923150163079573826,2025-05-15T22:55:03.000Z,0,"Kanit Propam Aiptu M. RURUN A menghadiri kegiatan Musdes khusus pembentukan koperasi merah putih di desa Lajer Kec.Ambal, hadir dalam kegiatan tersebut Camat Ambal, yg mewakili Danramil  tomas, toga dan undangan https://t.co/NTZWncxlJe",1923150163079573826,https://pbs.twimg.com/media/GrBm4XQXoAETh9c.jpg,,in,,0,0,0,https://x.com/polsek_ambal_/status/1923150163079573826,1898435168668721153,polsek_ambal_,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923148540173234532,2025-05-15T22:48:37.000Z,0,"Ahmad Luthfi Sebut 2 Kabupaten di Jateng Sudah Membentuk Koperasi Merah Putih Gubernur Jawa Tengah, Ahmad Luthfi, mengatakan seluruh kabupaten/kota di Jawa Tengah telah melaksanakan musyawarah desa untuk membuat Koperasi Merah Putih. https://t.co/flMVExB0lh https://t.co/hlxO3p5E9a",1923148540173234532,https://pbs.twimg.com/media/GrBlZzGWAAA5693.jpg,,in,,0,0,0,https://x.com/soloposdotcom/status/1923148540173234532,155169715,soloposdotcom,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923127247981932636,2025-05-15T21:24:00.000Z,0,"Koperasi Desa bakal dapat Modal Rp3 Miliar, Ini Misi Besar Koperasi Merah Putih dari Pemerintah https://t.co/fhodVa0MXP lewat @JazuliAsep",1923127247981932636,,,in,,0,0,0,https://x.com/JazuliAsep/status/1923127247981932636,4191743715,JazuliAsep,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923127029873901866,2025-05-15T21:23:08.000Z,0,Gubernur Dedi Mulyadi Gartiskan Biaya Akta Notaris Koperasi Desa Merah Putih Di Jabar https://t.co/NKcXw34VvP lewat @JazuliAsep,1923127029873901866,,,in,,0,0,0,https://x.com/JazuliAsep/status/1923127029873901866,4191743715,JazuliAsep,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923098158608879821,2025-05-15T19:28:25.000Z,0,"Dorong Ekonomi Kerakyatan, Pemkab HSS Sosialisasikan Pembentukan Koperasi Desa Merah Putih https://t.co/ditWXIa7CD",1923098158608879821,,,in,,0,0,0,https://x.com/NarasiPublik/status/1923098158608879821,1833311173242175488,NarasiPublik,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923077274342965396,2025-05-15T18:05:25.000Z,0,Wagub Fadhlullah Pimpin Rapat Percepatan Pembentukan Koperasi Desa Merah Putih https://t.co/fliD0ILD0f,1923077274342965396,,,in,,0,0,0,https://x.com/meuseuraya_id/status/1923077274342965396,1627711962049290240,meuseuraya_id,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923060880930988060,2025-05-15T17:00:17.000Z,0,"TPPBersamaMenteriDesa

Giat malam hari ini Percepatan Musdes khusus pembentukan koperasi desa merah putih Gendingan Kec.kedungwaru Kab .Tulungagung Jatim.
#TPPBersamaMenteriDesa
@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa
@mediapubl_TPP https://t.co/3bgQzvKGjH",1923060880930988060,https://pbs.twimg.com/ext_tw_video_thumb/1923060771186933761/pu/img/zzAjN5g4qzpG3xHl.jpg,,in,,0,0,0,https://x.com/FuadFahrudin19/status/1923060880930988060,1622495946214088705,FuadFahrudin19,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923053766816694744,2025-05-15T16:32:01.000Z,0,Bhabinkamtibmas Desa Kalijambe Kec Bringin AIPTU HARYANTO menghadiri Acara Musyawarah Pembentukan Koperasi Merah Putih Desa Kalijambe Kec Bringin Tahun 2025. di Balai Desa Kalijambe Kecamatan Bringin. 15/05/2025 https://t.co/bXdNgC04Vj,1923053766816694744,https://pbs.twimg.com/media/GrAPNPiaAAAPt1_.jpg,,in,,0,0,0,https://x.com/bringin_polsek/status/1923053766816694744,1431123760652820481,bringin_polsek,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923051567260762629,2025-05-15T16:23:16.000Z,0,"POLMAS Desa Sambirejo Kec Bringin AIPTU SUTARTO, SH. menghadiri Acara Musyawarah Pembentukan Koperasi Merah Putih Desa Sambirejo Kec Bringin Tahun 2025. di Balai Desa Sambirejo Kecamatan Bringin. 15/05/2025 https://t.co/k0ZIdkzDie",1923051567260762629,https://pbs.twimg.com/media/GrANNA3aAAEoD1d.jpg,,in,,0,0,0,https://x.com/bringin_polsek/status/1923051567260762629,1431123760652820481,bringin_polsek,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923049813693563017,2025-05-15T16:16:18.000Z,0,"Kapolsek Buayan diwakili Kanit Binmas Aipda Dedi purnomo,S.IP bersama Forkompincam menghadiri giat Musdesus Pembentukan Koperasi Merah Putih Desa Mergosono Kec. Buayan pada hari Kamis 15 Mei 2025 bertempat di Aula balai Desa Mergosono. https://t.co/F4WE16cW3t",1923049813693563017,https://pbs.twimg.com/media/GrALmRcWcAAxVmv.jpg,,in,,0,0,0,https://x.com/PolsekBuayan/status/1923049813693563017,1602890539271000066,PolsekBuayan,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923048208655057359,2025-05-15T16:09:56.000Z,0,Kapolsek Buayan diwakili Kanit Samapta Ipda Agus sukawan bersama Forkompincam menghadiri giat Musdesus Pembentukan Koperasi Merah Putih Desa Purbowangi Kec. Buayan pada hari Kamis 15 Mei 2025 bertempat di Aula balai Desa Purbowangi. https://t.co/xS7Q4txt9E,1923048208655057359,https://pbs.twimg.com/media/GrAKJPqX0AAV2ry.jpg,,in,,0,0,0,https://x.com/PolsekBuayan/status/1923048208655057359,1602890539271000066,PolsekBuayan,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923048078451290351,2025-05-15T16:09:25.000Z,0,"Bhabinkamtibmas Desa Rejosari Kec Bancak AIPDA GANDA ADI P, SH. menghadiri Acara Musyawarah Pembentukan Koperasi Merah Putih Desa Rejosari Kecamatan Bancak Tahun 2025. di Balai Desa Rejosari Kecamatan Bancak. 15/05/2025 https://t.co/i4kYxqr7tC",1923048078451290351,https://pbs.twimg.com/media/GrAKCEAWAAAc97C.jpg,,in,,0,0,0,https://x.com/bringin_polsek/status/1923048078451290351,1431123760652820481,bringin_polsek,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923042842437411195,2025-05-15T15:48:36.000Z,1,"Babinsa Sindutan Koramil 02/Temon Kodim 0731/Kulon Progo Sertu Komarudin bersama Bhabinkamtibmas, Kamis (15/5/2025), menghadiri Muskalsus Pembentukan Koperasi Desa Merah Putih Kalurahan Sindutan, bertempat di Aula Balai Kalurahan Sindutan, Kapanewon Temon. https://t.co/Loy8eyiQ4O",1923042842437411195,https://pbs.twimg.com/media/Gq_xTMlXAAAvZci.jpg,,in,,0,0,0,https://x.com/Koramil03kokap/status/1923042842437411195,1868181305579671552,Koramil03kokap,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923042203791929383,2025-05-15T15:46:04.000Z,0,"Kementerian Koperasi mendorong percepatan musyawarah desa khusus sebagai dasar pembentukan Koperasi Desa/Kelurahan (Kopdes/Kel) Merah Putih.

Menteri Koperasi Budi Arie Setiadi memastikan, biaya pembuatan akta notaris kini jauh lebih terjangkau berkat kerja sama dengan Ikatan https://t.co/stJwA7z5OW",1923042203791929383,https://pbs.twimg.com/amplify_video_thumb/1923041447705767936/img/_23o36U1VfSKdnnc.jpg,,in,,1,1,1,https://x.com/garudatvnews/status/1923042203791929383,502140136,garudatvnews,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923042117363929180,2025-05-15T15:45:43.000Z,0,Pengurus Koperasi Desa Merah Putih Cipeucang Kecamatan Wanasalam Resmi Dibentuk https://t.co/pGlfYZ4arV,1923042117363929180,,,in,,0,0,0,https://x.com/Jaharudin88/status/1923042117363929180,1892875631047954435,Jaharudin88,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923036462490017858,2025-05-15T15:23:15.000Z,0,"Kami TPP seluruh NKRI siap untuk mendukung mensukseskan dan melaporkan progress pembentukan Koperasi Desa Merah Putih #TPPBersamaMenteriDesa 
#KoperasiDesaMera
@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa
@tpp_provKalsel https://t.co/oI7SEDoBXq",1923036462490017858,https://pbs.twimg.com/ext_tw_video_thumb/1923036350842011648/pu/img/VuZiNcmfe_6sqBOM.jpg,,in,,0,0,0,https://x.com/Robby_Suprapto/status/1923036462490017858,910418103455985664,Robby_Suprapto,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923036185070297498,2025-05-15T15:22:09.000Z,0,Babinsa Payungan Serka Agung  Menghadiri acara Rapat Sosialisi Pembentukan Koperasi Desa Merah Putih bertempat di Gedung pertemuan Desa Payungan Kec. Kaliwungu Kab. Semarang. https://t.co/R0KVGq9hgb,1923036185070297498,https://pbs.twimg.com/media/Gq__NpVboAAr8ao.jpg,,in,,0,0,0,https://x.com/darmonomomon89/status/1923036185070297498,1504718165913530368,darmonomomon89,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923035721364836634,2025-05-15T15:20:18.000Z,1,"Tpp kecamatan pagar gunung, kabupaten lahat, propinsi sumatera selatan, siap mendukung mensukseskan pembentukan koperasi desa merah putih.
TppBersamaMenteri Desa
@Prabowo
@Yandrisusanto27
@Arizapatria
@Taufikmadjid71
@Kemendespdt
@Bpsdmkemendesa https://t.co/jQaD4SuFWX",1923035721364836634,https://pbs.twimg.com/ext_tw_video_thumb/1923035457820164098/pu/img/auR13JmvWyKkSvEv.jpg,,in,,0,0,0,https://x.com/KholisToni5/status/1923035721364836634,1603196813938335744,KholisToni5,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923033224017547324,2025-05-15T15:10:23.000Z,0,"TPP seluruh Indonesia siap untuk melaporkan data progres pembentukan koperasi Desa Merah Putih 

#TPPBersamaMenteriDesa
@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa https://t.co/Gr6nu9U4iT",1923033224017547324,https://pbs.twimg.com/media/Gq_8hmeaAAM13M-.jpg,,in,,0,0,0,https://x.com/SHasibuan97152/status/1923033224017547324,1708093515153195008,SHasibuan97152,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923032590526689588,2025-05-15T15:07:52.000Z,0,"Babinsa Randugunting Sertu Slamet menghadiri rapat Musdessus dalam rangka pembentukan Koperasi Desa Merah Putih di Balai Desa Randugunting Kecamatan Bergas, Kabupaten Semarang. https://t.co/KhQfGAp5KC",1923032590526689588,https://pbs.twimg.com/media/Gq_78arXMAA0Ppt.jpg,,in,,0,0,0,https://x.com/darmonomomon89/status/1923032590526689588,1504718165913530368,darmonomomon89,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923032201601614198,2025-05-15T15:06:19.000Z,0,"Kantor Wilayah Kementerian Hukum bersama Ikatan Notaris Indonesia Wilayah Jawa Timur menggelar Workshop Pembuatan Akta Koperasi Desa/Kelurahan Merah Putih (KDMP), Kamis (15/5). Langkah ini sebagai bagian dari percepatan program strategis nasional pembentukan KDMP di Jawa Timur. https://t.co/MWlGhOoFK5",1923032201601614198,https://pbs.twimg.com/media/Gq_7lcIWEAAWh7R.jpg,,in,,0,1,0,https://x.com/kemenkumjatim/status/1923032201601614198,4214856850,kemenkumjatim,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923029795090190364,2025-05-15T14:56:45.000Z,0,"14 Mei 2025, Topik Sakti Nur Alam,luhkan Bandung Barat, mendampingi Koperasi Merah Putih Desa Saguling Kecamatan Saguling Kabupaten Bandung Barat, #luhkankkp
@bppsdm_kp 
@pusluhkp 
@brpbatpp_bogor https://t.co/cPnOCvVynw",1923029795090190364,https://pbs.twimg.com/media/Gq_5ZHYaAAMVD-A.jpg,,in,,0,0,0,https://x.com/topikppb_kbb/status/1923029795090190364,1803278883392987138,topikppb_kbb,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923028778646737079,2025-05-15T14:52:43.000Z,1,"14 Mei 2025, Topik Sakti Nur Alam, luhkan Bandung Barat, mendampingi pembentukan Koperasi Desa Merah Putih Jati Kecamatan Saguling Kabupaten Bandung Barat, #luhkankkp
@bppsdm_kp 
@BrpbatppB26895 
@pusluhkp https://t.co/5rRMANpC6g",1923028778646737079,https://pbs.twimg.com/media/Gq_4dBYXkAA-jOk.jpg,,in,,0,0,0,https://x.com/topikppb_kbb/status/1923028778646737079,1803278883392987138,topikppb_kbb,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923027821674242249,2025-05-15T14:48:55.000Z,0,Pemerintah Aceh Bahas Percepatan Pembentukan Koperasi Desa Merah Putih https://t.co/NNLjkd45Wf,1923027821674242249,,,in,,0,0,0,https://x.com/puncadotco/status/1923027821674242249,1832343345085210624,puncadotco,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923026543254651344,2025-05-15T14:43:50.000Z,0,Babinsa Desa Plumutan Serka Hadi M menghadiri Musyawarah Desa Khusus (Musdesus) Pembentukan Koperasi Desa Merah Putih di Desa Plumutan Kec. Bancak Kab. Semarang. https://t.co/eNl8LOatpV,1923026543254651344,https://pbs.twimg.com/media/Gq_2cO2aAAQm7DX.jpg,,in,,0,0,0,https://x.com/darmonomomon89/status/1923026543254651344,1504718165913530368,darmonomomon89,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923026170339012759,2025-05-15T14:42:21.000Z,1,"Babinsa Desa Bringin Sertu Didik W, Menghadiri Musyawarah Desa Khusus (Musdesus) Pembentukan Koperasi Desa Merah Putih Desa Bringin Kec. Bringin di Aula Bali Desa Bringin Kec. Bringin Kab. Semarang. https://t.co/lKNmPfBfYh",1923026170339012759,https://pbs.twimg.com/media/Gq_2GsZWcAA3XgX.jpg,,in,,0,0,0,https://x.com/darmonomomon89/status/1923026170339012759,1504718165913530368,darmonomomon89,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923024448195612773,2025-05-15T14:35:31.000Z,6,"TPPBersamaMenteriDesa

Geliat Percepatan Musdes khusus Pembentukan Koperasi Desa Merah Putih

#TPPBersamaMenteriDesa

@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa
Musdesus KOPDES MP https://t.co/TpTWvXFpI7",1923024448195612773,https://pbs.twimg.com/media/Gq_0iuJaoAAyMt6.jpg,,in,,0,0,1,https://x.com/_tirmidzi/status/1923024448195612773,1603556171830345729,_tirmidzi,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923024265932165224,2025-05-15T14:34:47.000Z,0,"Gubernur Kalbar Resmikan Pembentukan Koperasi Merah Putih untuk Desa dan Kelurahan https://t.co/sVrdEJ0OAF

#TPPBersamaMenteriDesa
#KoperasiDesaMerahPutih

@prabowo
@YandriSusanto27
@ArizaPatria
@taufikmadjid71
@kemendespdt
@bpsdmkemendesa
@desapesonanusantara",1923024265932165224,,,in,,0,0,0,https://x.com/RiniTitikKusum1/status/1923024265932165224,1066583318265683968,RiniTitikKusum1,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
1923024000906625109,2025-05-15T14:33:44.000Z,0,"Dalam rangka percepatan pendirian Koperasi Desa/ Kelurahan Merah Putih (KDMP/KKMP) di seluruh Desa dan Kelurahan di Indonesia, seluruh Notaris tanpa terkecuali dapat memberikan layanan pendirian dan perubahan anggaran dasar KDMP/KKMP pada sistem Ditjen AHU
#KementerianHukum #news https://t.co/EQ0OIJppks",1923024000906625109,https://pbs.twimg.com/media/Gq_0IU_XEAAQPdW.jpg,,in,,0,0,0,https://x.com/dendyellion/status/1923024000906625109,992648294,dendyellion,Koperasi_Desa_Merah_Putih_OR_#KoperasiMerahPutih_since_2025-05-10_until_2025-05-16_lang_id.csv
